actual,10.0,11.0,12.0,20.0,21.0,22.0,23.0,24.0,25.0,30.0,31.0,32.0,33.0,34.0,35.0,40.0,41.0,42.0,43.0,44.0,50.0,51.0,52.0,53.0,54.0
10.0,0.030926549445067963,0.0005611672278338945,0.00012470382840753212,0.0013717421124828531,0.0005611672278338945,0.0006235191420376606,0.00024940765681506424,0.0,6.235191420376606e-05,0.0,0.00012470382840753212,0.0,0.0,0.0,0.0,0.0,0.00018705574261129816,0.0,0.0,6.235191420376606e-05,0.00024940765681506424,0.0,0.00012470382840753212,0.00024940765681506424,0.0
11.0,0.0006235191420376606,0.0637236563162489,0.0024940765681506424,0.00012470382840753212,6.235191420376606e-05,0.0017458535977054495,0.0,0.00018705574261129816,0.0,0.004364633994263624,0.002119965082928046,0.0003117595710188303,0.0,6.235191420376606e-05,0.00018705574261129816,0.0014340940266866192,0.0004988153136301285,0.0028058361391694723,0.00012470382840753212,0.0003117595710188303,0.000997630627260257,0.0006858710562414266,0.002119965082928046,0.0008105748846489587,0.0003741114852225963
12.0,6.235191420376606e-05,0.0007482229704451926,0.01421623643845866,0.0,0.0,0.00012470382840753212,0.0,6.235191420376606e-05,0.0,0.0005611672278338945,0.0004988153136301285,0.0,0.0,0.0,0.0,0.0004988153136301285,0.0,0.0003741114852225963,0.0,0.0,0.00024940765681506424,6.235191420376606e-05,0.00024940765681506424,0.0,0.0
20.0,0.0007482229704451926,0.0,0.0,0.00935278713056491,0.001122334455667789,0.00024940765681506424,0.00012470382840753212,0.000997630627260257,0.0,0.0,0.0,0.0,0.00012470382840753212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.235191420376606e-05,6.235191420376606e-05,0.0,0.0,0.0
21.0,0.0008105748846489587,0.0,0.00018705574261129816,0.005611672278338945,0.06727771542586357,0.00043646339942636237,0.0016211497692979174,0.0014340940266866192,0.0004988153136301285,0.00012470382840753212,6.235191420376606e-05,0.00012470382840753212,0.001122334455667789,0.0,0.0,6.235191420376606e-05,0.0,0.0,0.0,0.0,6.235191420376606e-05,0.00024940765681506424,0.00012470382840753212,6.235191420376606e-05,6.235191420376606e-05
22.0,0.001059982541464023,0.002119965082928046,0.00043646339942636237,0.0008729267988527247,0.0006235191420376606,0.1254520513779773,0.0014964459408903852,0.001995261254520514,0.0,0.0007482229704451926,0.00018705574261129816,0.0,0.00024940765681506424,6.235191420376606e-05,0.00012470382840753212,0.00018705574261129816,6.235191420376606e-05,6.235191420376606e-05,0.0,0.0,6.235191420376606e-05,0.008729267988527249,0.0005611672278338945,0.00012470382840753212,0.0003117595710188303
23.0,0.00018705574261129816,0.0,0.0,0.00012470382840753212,0.0005611672278338945,0.0003117595710188303,0.029991270732011473,0.000997630627260257,0.00018705574261129816,0.0,0.0,0.0,0.00012470382840753212,0.0,0.0003117595710188303,0.00012470382840753212,0.0,0.0,0.0003117595710188303,0.0,6.235191420376606e-05,0.0019329093403167477,6.235191420376606e-05,0.00018705574261129816,0.00012470382840753212
24.0,0.0012470382840753212,0.00024940765681506424,0.0003117595710188303,0.005237560793116348,0.007357525876044394,0.0032422995385958347,0.004676393565282455,0.10244419503678763,0.002119965082928046,0.0,0.0,0.0,0.0004988153136301285,0.00012470382840753212,0.0,0.00024940765681506424,0.0006235191420376606,6.235191420376606e-05,0.0003117595710188303,0.0,0.0003741114852225963,0.00024940765681506424,0.0023070208255393443,0.0007482229704451926,0.0003741114852225963
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024940765681506424,0.0028058361391694723,0.0,0.0,0.0,0.0,0.0,6.235191420376606e-05,0.0,0.00018705574261129816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012470382840753212
